model_name,audio_filename,reference_original,hypothesis_original,hypothesis_fixed,wer_before,wer_after
vibevoice_asr_4bit,test_00030.wav,убрали весь формализм всю регулярность а это essence мы до этого обсуждали что такое one on one и эти три признака выбыли как характеризующие мы убираем регулярность мы убираем формализм ну вы можете в произвольной форме пообщаться все и это больше не one on one вы просто пообщались,"Убрали весь формализм, всю регулярность, а это essence. Мы до этого обсуждали, что такое one on one, эти три признака, э-э, выборочно характеризующие. Мы убираем регулярность, мы убираем формализм, ну вы можете в прямой форме пообщаться. Всё, это больше не one on one. Вы просто пообщались.","Убрали весь формализм, всю регулярность, а это essence. Мы до этого обсуждали, что такое one on one, эти три признака, э-э, выборочно характеризующие. Мы убираем регулярность, мы убираем формализм, ну вы можете в прямой форме пообщаться. Всё, это больше не one on one. Вы просто пообщались.",0.1458,0.1458
vibevoice_asr_4bit,test_00031.wav,но не все индустрии в одинаковом состоянии они прошли немножко разный путь у меня такой вопрос перед тем как мы начнем набрасывать и в общем закапывать одну индустрию за другой выявлять дисфункции и так далее у меня есть предложение как то договориться на тему того а что мы называем качественным менеджментом как понять что один менеджмент качественный а другой нет,"Но не все индустрии в одинаковом состоянии. Они прошли немножко разный путь. У меня такой вопрос. Перед тем, как мы начнём набрасывать и, в общем, закапывать одну индустрию за другой, выявлять дисфункции и так далее, у меня есть предложение как-то договориться на тему того, а что мы называем качественным менеджментом? Как понять, что один менеджмент качественный, а другой нет?","Но не все индустрии в одинаковом состоянии. Они прошли немножко разный путь. У меня такой вопрос. Перед тем, как мы начнём набрасывать и, в общем, закапывать одну индустрию за другой, выявлять дисфункции и так далее, у меня есть предложение как-то договориться на тему того, а что мы называем качественным менеджментом? Как понять, что один менеджмент качественный, а другой нет?",0.0167,0.0167
vibevoice_asr_4bit,test_00032.wav,и получаем очень много вот таких широты знаний и мне кажется что все остальные причины которые тут можно привести они уже вытекают отсюда ну во первых когда мы смотрим на языки программирования мы всегда видим что они очень тесно между собой связаны,"И получаем очень много вот таких широты знаний. И мне кажется, что все остальные причины, которые тут можно привести, они уже вытекают отсюда. Ну, во-первых, когда мы смотрим на языки программирования, мы всегда видим, что они очень тесно между собой связаны.","И получаем очень много вот таких широты знаний. И мне кажется, что все остальные причины, которые тут можно привести, они уже вытекают отсюда. Ну, во-первых, когда мы смотрим на языки программирования, мы всегда видим, что они очень тесно связаны между собой.",0.0,0.0476
vibevoice_asr_4bit,test_00033.wav,он как раз говорил примерно следующее к сожалению мы не все можем измерить но проблема в том что мы вынуждены управлять тем чего измерить не можем,"Он как раз говорил примерно следующее: к сожалению, мы не всё можем измерить, но проблема в том, что мы вынуждены управлять тем, чего измерить не можем.","Он как раз говорил примерно следующее: к сожалению, мы не всё можем измерить, но проблема в том, что мы вынуждены управлять тем, чего измерить не можем.",0.0385,0.0385
vibevoice_asr_4bit,test_00034.wav,а можно задать тебе вопрос да конечно что тебе нравится больше чем спать спокойно по ночам зная что твой сон охраняет observability нашего биллинга podlodka crew построенное на телеграме,"Можешь задать вопрос? М, да, конечно. А, что тебе нравится больше, чем спать спокойно по ночам, зная, что твой сон охраняет оберабилити нашего биллинга под лодкой Крю, построенного на телеграме?","Можешь задать вопрос? М, да, конечно. А, что тебе нравится больше, чем спать спокойно по ночам, зная, что твой сон охраняет observability нашего биллинга под лодкой Крю, построенного на телеграме?",0.3448,0.3103
vibevoice_asr_4bit,test_00035.wav,максимально ухудшить идеальную систему вводя туда какие то элементы или условия чтобы итоговая результат должен быть такой мы должны в 22 раза замедлить нашу разработку,"Максимально ухудшить идеальную систему, вводя туда какие-то элементы или условия, чтобы итоговый результат должен быть такой: мы должны в двадцать два раза замедлить нашу разработку.","Максимально ухудшить идеальную систему, вводя туда какие-то элементы или условия, чтобы итоговый результат должен быть такой: мы должны в двадцать два раза замедлить нашу разработку.",0.12,0.12
vibevoice_asr_4bit,test_00036.wav,большой объем знаний который дается в интересной форме и из за этого метода преподношения он воспринимается лучше,"Большое объём знаний, который даётся в интересной форме, и из-за этого метода преподношения он воспринимается лучше.","Большой объём знаний, который даётся в интересной форме, и из-за этого метода преподношения он воспринимается лучше.",0.1765,0.1176
vibevoice_asr_4bit,test_00037.wav,ты не можешь сразу как это на большом чане ну просто дорого будет делать сразу на большом чане культивацию большого количества клеток,"Ты не можешь сразу как-то на большом чаянии, просто дорого будет делать сразу на большом чаянии, культивацию большого количества клеток.","Ты не можешь сразу как-то на большом числении, просто дорого будет делать сразу на большом числении, культивацию большого количества клеток.",0.1818,0.1818
vibevoice_asr_4bit,test_00038.wav,а если эти зубы в зоне улыбки то сразу ставят коронку в один день сразу это занимает ну обычно час спланированная манипуляция занимает обычно час,"А если эти зубы в зоне улыбки, то сразу ставят коронку. В один день. Сразу. Это занимает, ну, обычно час. Спланированная манипуляция занимает обычно час.","А если эти зубы в зоне улыбки, то сразу ставят коронку. В один день. Сразу. Это занимает, ну, обычно час. Спланированная манипуляция занимает обычно час.",0.0,0.0
vibevoice_asr_4bit,test_00039.wav,всем привет друзья с вами подкаст подлодка меня зовут женя кателла со мной сегодня стас цыганов стас привет,"Всем привет, друзья. С вами подкаст Подлодка. Меня зовут Женя Котелло, со мной сегодня Стас Цыганов. Стас, привет.","Всем привет, друзья. С вами подкаст Подлодка. Меня зовут Женя Котелло, со мной сегодня Стас Цыганов. Стас, привет.",0.0556,0.0556
vibevoice_asr_4bit,test_00040.wav,то есть вот нужно доверять учителю с опытом и тут вот это самое главное не мешать ему работать то есть да вот рекомендация вы решите что кого вы будете рекомендовать и потом уже на этот вопрос отвечайте,"То есть вот нужно доверять учителю с опытом. И тут вот это самое главное, не мешать ему работать. То есть да, вот рекомендация. Вы решите, что, кого вы будете рекомендовать. И потом уже на этот вопрос отвечайте.","То есть вот нужно доверять учителю с опытом. И тут вот это самое главное, не мешать ему работать. То есть да, вот рекомендация. Вы решите, кого вы будете рекомендовать. И потом уже на этот вопрос отвечайте.",0.0,0.027
vibevoice_asr_4bit,test_00041.wav,это волчанка да но давайте вот про это я не буду сегодня я готов больше про раковые клетки просто потому что про них лучше изучал да я не думаю что есть принципиальное отличие в производстве,"Это Волчанка, да, но давайте вот про это я не буду сегодня готов больше про раковик лететь, просто потому что про них лучше изучал. Да. Я не думаю, что есть принципиальное отличие в производстве.","Это Волчанка, да, но давайте вот про это я не буду сегодня готов больше про раковик лететь, просто потому что про них лучше изучал. Да. Я не думаю, что есть принципиальное отличие в производстве.",0.0857,0.0857
vibevoice_asr_4bit,test_00042.wav,и поэтому использовать их в повседневности не получается мы вынуждены поступать зачастую интуитивно,И поэтому использовать их в повседневности не получается. Мы вынуждены поступать зачастую интуитивно.,И поэтому использовать их в повседневности не получается. Мы вынуждены поступать зачастую интуитивно.,0.0,0.0
vibevoice_asr_4bit,test_00043.wav,ну просто чтобы какое то разумное его количество чтобы можно было его не искать и для скорости да просто это нужно делать там за какие то не знаю сотни миллисекунд ну там за секунды то есть сам поиск работает достаточно быстро и если мы будет вальяжно с каждым треком сравнивать это это просто неподъемно даже на каком то кластере поисковом это невозможно так,"Ну, просто, чтобы какое-то разумное было количество, что можно было в ней искать. И для скорости, да, просто это нужно делать там за какие-то, не знаю, сотни миллисекунд, секунды. То есть, там поиск работает достаточно быстро, и если мы будем вальяжно с каждым треком сравнивать, это просто подъемно даже на каком-то классе поисковом, это невозможно так.","Ну, просто, чтобы какое-то разумное было количество, что можно было в ней искать. И для скорости, да, просто это нужно делать там за какие-то, не знаю, сотни миллисекунд, секунды. То есть, там поиск работает достаточно быстро, и если мы будем вальяжно с каждым треком сравнивать, это просто неподъемно даже на каком-то классе поисковом, это невозможно так.",0.1905,0.1746
vibevoice_asr_4bit,test_00044.wav,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаем лучше чем например низкие,"И, мне кажется, абсолютно все замечали, что детские крики раздражают, там, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется то, что, ну, наверное, из этого следует, что высокие частоты мы слышим, там, и распознаём лучше, чем, например, низкие.","И, мне кажется, абсолютно все замечали, что детские крики раздражают, там, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, ну, наверное, из этого следует, что высокие частоты мы слышим, там, и распознаём лучше, чем, например, низкие.",0.0222,0.0444
vibevoice_asr_4bit,test_00045.wav,и вводить его нужно на сайте podlodka io gocrew вот и позвали поговорить про observability мы михаила дружинина михаил engineering manager в компании datadog управляет разработкой всех клиентских библиотек на восьми языках разработки для application performance мониторинга и distributed трейсинга,"Переводить его нужно на сайте podlotka.co, слэш go crew. Вот. И позвали поговорить про обзиробилити. Мы, Михаил Дружинин, Михаил, инженер-менеджер в компании DataDoc, управляющий разработкой всех клиентских библиотек на восьми языках разработки, для application performance monitoring и distributed tracing.","Переводить его нужно на сайте podlotka.co, слеш go crew. Вот. И позвали поговорить про observability. Мы, Михаил Дружинин, Михаил, инженер-менеджер в компании DataDoc, управляющий разработкой всех клиентских библиотек на восьми языках разработки для application performance monitoring и distributed tracing.",0.4,0.375
vibevoice_asr_4bit,test_00046.wav,где важны будут классы насколько я вообще java понимаю там ты без классов никуда не двинешься и там ну как бы хочешь не хочешь у тебя будут классы это первое а второе я считаю что если этого требует архитектура то пусть это будет класс например это фабрика или какой то билдер,"Где должны быть классы? Насколько я вообще Джаву понимаю, там ты без классов никуда не двинешься. И там, ну, как бы хочешь не хочешь, у тебя будут классы. Это первое. Второе, я считаю, что если этого требует архитектура, то пусть это будет класс. Например, это фабрика или какой-то builder.","Где должны быть классы? Насколько я вообще Джаву понимаю, там ты без классов никуда не двинешься. И там, ну, как бы хочешь не хочешь, у тебя будут классы. Это первое. Второе, я считаю, что если этого требует архитектура, то пусть это будет класс. Например, это фабрика или какой-то builder.",0.098,0.098
vibevoice_asr_4bit,test_00047.wav,установка куплена для врача а врач поймет врач поймет что он ездит на мерседесе и приезжает на работу как бы все хорошо вот это все мелочи но они формируют поэтому питать иллюзию о том что будет очень крутой врач в очень дешевом месте ну как бы очень маловероятно и я когда был молодым специалистом меня сильно возмущала цена имплантации в америке прям сильно возмущала блин то же самое в четыре раза дороже не может быть,"Установка куплена для врача. А врач поймёт, врач поймёт, что он ездит на Мерседесе и приезжает на работу. Как бы всё хорошо. Вот. Это всё мелочи, но они формируют. Поэтому питать иллюзию о том, что будет очень крутой врач в очень дешёвом месте. Ну, как бы, очень маловероятно. И я когда был молодым специалистом, меня сильно возмущала цена имплантации в Америке, прям сильно возмущала. Я думал, блин, то же самое в четыре раза дороже не может быть.","Установка куплена для врача. А врач поймёт, врач поймёт, что он ездит на Мерседесе и приезжает на работу. Как бы всё хорошо. Вот. Это всё мелочи, но они формируют. Поэтому питать иллюзию о том, что будет очень крутой врач в очень дешёвом месте. Ну, как бы, очень маловероятно. И я когда был молодым специалистом, меня сильно возмущала цена имплантации в Америке, прямо сильно возмущала. Я думал, блин, то же самое в четыре раза дороже не может быть.",0.0933,0.1067
vibevoice_asr_4bit,test_00048.wav,и он еще мелкий был то есть я быстрее смогу и он талантливый на самом деле я тебе так скажу там ключевое будет играть это талант там не то что ты возьмешь выучишь подготовишься там уже играет составляющая таланта именно что ты действительно обыгрываешь уже да я бы все таки тут предложил бы немножко эту идею закопать почему потому что у меня опять же нет статы но насколько помню там есть какая то корреляция да достаточно сильная между условно возрастом и рейтингом,"И он на семёрке был, то есть я быстрее смогу. И он талантливый. На самом деле, я тебе так скажу, там ключевой будет играть этот талант. Там не то, что ты возьмёшь, выучишь, подготовишься, там уже играет составляющая талант именно, что ты действительно обыгрываешь уже, да. И я бы всё-таки тут предложил бы немножко эту идею закопать. Потому что у меня, опять же, не статы, но насколько помню, там есть какая-то корреляция, да, достаточно сильная между, словно, возрастом и рейтингом.","И он на семёрке был, то есть я быстрее смогу. И он талантливый. На самом деле, я тебе так скажу, там ключевой будет играть этот талант. Там не то, что ты возьмёшь, выучишь, подготовишься, там уже играет составляющая таланта, именно что ты действительно обыгрываешь уже, да. И я бы всё-таки тут предложил бы немножко эту идею закопать. Потому что у меня, опять же, не статы, но насколько помню, там есть какая-то корреляция, да, достаточно сильная между, словно, возрастом и рейтингом.",0.1341,0.122
vibevoice_asr_4bit,test_00049.wav,практически не знаю насколько булшитно это прозвучит скорее бизнесово ориентированный пайплайн который сырые технические данные превращает в информацию для принятия решений каких то там оперативных здесь и сейчас возможно или там в будушем да технический бизнесовый инструмент который позволяет тебе управлять своей системой и позволяет тебе понимать а что же происходит внутри нее,"Практически, не знаю, насколько это bullshit-но прозвучит, скорее бизнес-овый ориентированный pipeline, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь, сейчас, возможно, или там, в будущем. Да, технический бизнес-овый инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри неё.","Практически, не знаю, насколько это bullshit-но прозвучит, скорее бизнес-ориентированный pipeline, который сырые технические данные превращает в информацию для принятия решений каких-то там оперативных здесь, сейчас, возможно, или там, в будущем. Да, технический бизнес-ориентированный инструмент, который позволяет тебе управлять своей системой и позволяет тебе понимать, а что же происходит внутри неё.",0.2075,0.1887
gemma_3n_e4b,test_00000.wav,не я делал карты потом я ушел делать яндекс поиск потом этот яндекс поиск стал яндекс браузером там я руководил группой,"А нет, я делал карты, потом я ушёл делать Яндекс Поиск, потом этот Яндекс Поиск стал Яндекс Браузером. А там я руководил группой.","А нет, я делал карты, потом я ушёл делать Яндекс Поиск, потом этот Яндекс Поиск стал Яндекс Браузером. А там я руководил группой.",0.1905,0.1905
gemma_3n_e4b,test_00001.wav,егор мне перед выпуском уже показывал в гости мы сегодня позвали даню пилина создателя онлайн школы по шахматам skyeng product owner а и сейчас развивает стартап по лидогенерации,"На екорм мне предвыпускном уже показывал. А в гости мы сегодня позвали Данину Пилина, создателя онлайн-школы по шахматам Skayank, продуктонера и сейчас развивает стартап по лид-генерации.","На ежекорм мне предвыпускном уже показывал. А в гости мы сегодня позвали Данину Пилину, создателя онлайн-школы по шахматам Skayank, продуктового менеджера и сейчас развивает стартап по лид-генерации.",0.4286,0.4643
gemma_3n_e4b,test_00002.wav,это очень хороший вопрос вот ну вы правы потому что 500 часов на разборах падений вот я достаточно долгое время работал в aws aws очень хорошая практика именно того как мы смотрим на операции различные системы что мы делаем когда они падают что мы делаем когда они не падают что мы делаем чтобы они не падали вот идеально вообще очень хорошо когда они не падают и сейчас я занимаюсь как раз application performance мониторингом в компании datadog то есть,"Это очень хороший вопрос. Вот, ну, вы правы, потому что 500 часов на разборах падений, вот, я достаточно долгое время работал в WDS, WDS очень хорошая практика именно того, как мы смотрим на операции различных систем, что мы делаем, когда они падают, что мы делаем, когда они не падают, что мы делаем, чтобы они не падали. Вот, идеально вообще, очень хорошо, когда они не падают. И сейчас я занимаюсь как раз application performance monitoring-ом в компании DataDog.","Это очень хороший вопрос. Вот, ну, вы правы, потому что 500 часов на разборах падений, вот, я достаточно долгое время работал в WDS, WDS — очень хорошая практика именно того, как мы смотрим на операции различных систем, что мы делаем, когда они падают, что мы делаем, когда они не падают, что мы делаем, чтобы они не падали. Вот, идеально вообще, очень хорошо, когда они не падают. И сейчас я занимаюсь как раз application performance monitoring-ом в компании DataDog.",0.1013,0.1013
gemma_3n_e4b,test_00003.wav,мой любимый фокус observability мы понимаем когда системе станет плохо грубо говоря в два часа ночи ваша система упадет с отказом по памяти будьте готовы к этому пожалуйста вот это и есть observability это один ее аспект а второй аспект который для меня на самом деле самый важный обычно мы не знаем что нам нужно знать о системе в тот момент когда мы ее разрабатываем,"Мой любимый фокус - обсервируемость. Мы понимаем, когда система станет плохой. Грубо говоря, в 2:00 ночи ваша система упадёт с отказом памяти. Будьте готовы к этому, пожалуйста. Вот это и есть обсервируемость, это один из аспектов, а второй аспект, который для меня на самом деле самый важный, обычно мы не знаем, что нам нужно знать о системе в тот момент, когда мы её разрабатываем.","Мой любимый фокус - observability. Мы понимаем, когда система станет плохой. Грубо говоря, в 2:00 ночи ваша система упадёт с отказом памяти. Будьте готовы к этому, пожалуйста. Вот это и есть observability, это один из аспектов, а второй аспект, который для меня на самом деле самый важный, обычно мы не знаем, что нам нужно знать о системе в тот момент, когда мы её разрабатываем.",0.1692,0.1385
gemma_3n_e4b,test_00004.wav,потому что по айдишнику клиента уже можно было как то вот эту пачку транзакций связать из разных микросервисов,потому что по идишнику клиента уже можно было как-то вот эту пачку транзакций связать из разных микросервисов.,потому что по идентификатору клиента уже можно было как-то вот эту пачку транзакций связать из разных микросервисов.,0.0556,0.0556
gemma_3n_e4b,test_00005.wav,ну и еще вопрос такой важный лицензирования openstt недоступен для построения коммерческих моделей только академических а у голоса sberdevices golos там нету никаких ограничений фактически это лицензия близкая к creative commons share alike лицензии как это формулируется и это хорошо,"Ну и ещё просто такой важный лицензирования. Open AI по статье недоступен для построения коммерческих моделей, только академических. А у Голоса сберегается Голос, там нет никаких ограничений, фактически это лицензия близкая к Creative Commons Share alike лицензии. Для меня всё моделируется, это хорошо.","Ну и ещё просто такой важный вопрос лицензирования. OpenAI по статье недоступен для построения коммерческих моделей, только академических. А у Голоса сохраняется Голос, там нет никаких ограничений, фактически это лицензия, близкая к Creative Commons Share alike лицензии. Для меня всё моделируется, это хорошо.",0.325,0.325
gemma_3n_e4b,test_00006.wav,мой любимый фокус observability мы понимаем когда системе станет плохо грубо говоря в два часа ночи ваша система упадет с отказом по памяти будьте готовы к этому пожалуйста вот это и есть observability это один ее аспект а второй аспект который для меня на самом деле самый важный обычно мы не знаем что нам нужно знать о системе в тот момент когда мы ее разрабатываем,"Мой любимый фокус - обсервируемость. Мы понимаем, когда система станет плохой. Грубо говоря, в 2:00 ночи ваша система упадёт с отказом памяти. Будьте готовы к этому, пожалуйста. Вот это и есть обсервируемость, это один из аспектов, а второй аспект, который для меня на самом деле самый важный, обычно мы не знаем, что нам нужно знать о системе в тот момент, когда мы её разрабатываем.","Мой любимый фокус - observability. Мы понимаем, когда система станет плохой. Грубо говоря, в 2:00 ночи ваша система упадёт с отказом памяти. Будьте готовы к этому, пожалуйста. Вот это и есть observability, это один из аспектов, а второй аспект, который для меня на самом деле самый важный, обычно мы не знаем, что нам нужно знать о системе в тот момент, когда мы её разрабатываем.",0.1692,0.1385
gemma_3n_e4b,test_00007.wav,вот это первый сигнал его некомпетентности самый правильный способ если у вас там что либо заболело вообще что либо это провести диагностику и попробовать вылечить через упражнения,"Вот это первый сигнал его некомпетентности. Самый правильный способ - если у вас там что-либо заболело, вообще что-либо - это провести диагностику и попробовать вылечить через упражнения.","Вот это первый сигнал его некомпетентности. Самый правильный способ - если у вас там что-либо заболело, вообще что-либо - это провести диагностику и попробовать вылечить через упражнения.",0.0,0.0
gemma_3n_e4b,test_00008.wav,и вот изначально наша система координат была такова что вот эти клеточки они одинакового размера но потом выяснилось что на самом деле мы расстояние воспринимаем так что чем дальше они от нас эти горы тем расстояние на одну клеточку меньше для нас важно чем вблизи,"И вот изначально наша система координат была таковая, что эти клеточки, они одинакового размера. Но потом выяснилось, что на самом деле мы расстояние воспринимаем так, что чем дальше они от нас эти горы, тем расстояние на одну клеточку меньше для нас важно, чем вблизи.","И вот изначально наша система координат была таковая, что эти клеточки, они одинакового размера. Но потом выяснилось, что на самом деле мы расстояние воспринимаем так, что чем дальше они от нас, эти горы, тем расстояние на одну клеточку меньше для нас важно, чем вблизи.",0.0444,0.0444
gemma_3n_e4b,test_00009.wav,они просто про разработку и про то как он решает задачи в основном там ruby python чуть чуть shell а однако те подходы которые он использует можно перевести и на свою повседневную жизнь и также на destroyallsoft com есть раздел с выступлениями гарри там есть очень полезный доклад который я всем рекомендую он называется boundaries,"Они просто про разработку и про то, как он решает задачи. В основном там Ruby, Python, чуть-чуть Shell, однако те подходы, которые он использует, можно перенести и на свою повседневную жизнь. А и также на destroy.iosoftware.com есть раздел выступлениями Гари, там есть очень полезный доклад, который я всем рекомендую, называется Boundaries.","Они просто про разработку и про то, как он решает задачи. В основном там Ruby, Python, чуть-чуть Shell, однако те подходы, которые он использует, можно перенести и на свою повседневную жизнь. А также на destroy.iosoftware.com есть раздел с выступлениями Гари, там есть очень полезный доклад, который я всем рекомендую, называется Boundaries.",0.1455,0.1273
gemma_3n_e4b,test_00010.wav,и ты такой а тебе приходится делать какие то телодвижения руками потом если у тебя этой связки нет чтобы вытащить информацию,"И ты такой: а. Тебе приходится делать какие-то телодвижения руками, потом, если у тебя есть связки нет, чтобы вытащить информацию.","И ты такой: а. Тебе приходится делать какие-то телодвижения руками, потом, если у тебя есть связи, нет, чтобы вытащить информацию.",0.0476,0.0952
gemma_3n_e4b,test_00011.wav,и мне кажется абсолютно все замечали что детские крики раздражают там и ты на них обращаешь внимание намного сильнее чем какие то низкие частоты здесь кажется то что ну наверное из этого следует что высокие частоты мы слышим там и распознаем лучше чем например низкие,"И, мне кажется, абсолютно все замечали, что детские крики раздражают там и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, ну, наверное, из этого следует, что высокие частоты мы слышим там и распознаём лучше, чем, например, низкие.","И, мне кажется, абсолютно все замечали, что детские крики раздражают там, и ты на них обращаешь внимание намного сильнее, чем какие-то низкие частоты. Здесь кажется, что, ну, наверное, из этого следует, что высокие частоты мы слышим там и распознаём лучше, чем, например, низкие.",0.0444,0.0444
gemma_3n_e4b,test_00012.wav,хардкорный доклад самый человек занимается криптографией на swift е поэтому там можно ожидать многих интересных фичей технических деталей но по прежнему из за того что два дня и три треда всегда можно будет найти что посмотреть на том же русском языке если у нас будут такие гости,"Харкорный заклад. Самый человек занимается криптографией на все типы, поэтому там можно ожидать много интересных течей технических деталей. Но по-прежнему из-за того, что два дня и три треда, всегда можно будет найти что посмотреть на том же русском языке, у нас будут какие гости.","Харкорный закоммит. Самый человек занимается криптографией на все типы, поэтому там можно ожидать много интересных вещей, технических деталей. Но по-прежнему из-за того, что два дня и три треда, всегда можно будет найти что посмотреть на том же русском языке, у нас будут какие гости.",0.1702,0.1702
